rain_7d_mm,et0_7d_mm,temp_high_f,temp_low_f,humidity_pct,forecast_precip_mm_d0,forecast_precip_prob_d0,forecast_precip_mm_d1_d2,forecast_temp_max_c,days_since_watered,maturity_days,seedling_frac,kc_avg,mm_day_avg,sand_pct,clay_pct,bed_area_m2,water_mm_today
5,45,95,75,50,2,0,0,25,7,21,0.0,1.05,5.0,15,50,1.5,40.0
0,45,60,75,50,0,90,5,33,1,7,0.0,1.2,2.0,50,50,1.5,6.29
15,30,75,45,90,2,90,20,25,0,45,1.0,1.05,6.0,33,50,1.5,0.29
60,20,60,45,50,10,60,5,18,4,7,1.0,1.05,5.0,33,15,6.0,0.0
0,45,105,55,30,10,30,0,33,7,21,1.0,1.2,4.0,33,50,6.0,40.0
15,10,105,45,50,2,0,5,33,1,90,0.5,1.05,2.0,33,50,1.5,0.02
15,20,75,55,90,2,0,20,18,2,90,0.0,0.6,2.0,50,15,6.0,0.0
0,20,85,75,50,25,30,0,18,2,90,0.5,0.85,4.0,50,15,3.0,1.34
30,45,60,65,70,2,60,0,33,1,45,0.5,1.05,2.0,15,33,3.0,0.17
0,30,75,65,70,10,90,20,33,0,45,0.5,0.85,6.0,15,15,1.5,0.0
30,10,105,75,30,10,0,20,40,2,90,0.5,0.85,5.0,33,50,3.0,0.0
60,10,60,45,50,10,30,20,18,2,21,0.0,0.6,5.0,50,50,3.0,0.17
15,10,75,65,70,0,90,0,33,7,45,0.5,0.85,4.0,50,15,3.0,9.11
5,20,105,75,30,0,0,5,25,7,21,0.0,1.2,5.0,15,33,6.0,24.8
60,45,85,75,90,10,60,20,25,4,21,0.0,0.85,5.0,50,15,1.5,0.0
5,30,95,75,90,0,90,20,25,1,21,0.5,1.05,6.0,15,15,3.0,1.02
15,45,95,75,70,2,90,5,40,7,45,0.0,1.2,4.0,15,15,3.0,40.0
0,10,60,65,50,2,0,20,18,7,21,1.0,1.2,4.0,33,15,6.0,3.7
15,45,75,45,90,0,30,0,40,4,21,1.0,1.2,4.0,33,50,6.0,30.71
30,10,95,75,30,0,0,5,33,2,21,1.0,0.85,4.0,15,15,6.0,0.0
5,20,75,45,90,10,30,0,25,2,7,0.0,0.6,2.0,15,15,1.5,1.53
0,30,60,55,70,2,0,0,18,2,45,0.5,1.2,5.0,50,33,6.0,10.89
30,30,85,65,70,2,0,20,18,7,45,1.0,1.05,5.0,33,50,3.0,6.04
5,30,105,75,30,2,30,20,33,0,90,1.0,0.6,2.0,15,50,6.0,0.0
15,20,95,75,30,0,30,5,25,4,45,0.0,1.05,2.0,50,50,3.0,4.79
5,30,75,65,30,10,0,5,33,1,90,1.0,0.85,2.0,50,33,6.0,0.53
5,30,95,55,90,2,60,5,40,1,7,0.5,0.85,5.0,33,50,6.0,0.99
30,10,105,45,30,25,30,20,33,1,45,1.0,1.2,6.0,33,15,3.0,0.31
30,45,75,55,90,2,60,20,18,7,21,0.5,1.05,5.0,15,50,3.0,9.63
5,30,75,45,30,2,90,20,33,1,7,0.5,0.6,6.0,50,50,3.0,0.55
15,30,105,55,50,25,30,5,40,1,45,0.5,0.6,6.0,33,33,1.5,0.26
15,45,95,45,90,2,30,20,18,0,21,1.0,0.6,2.0,15,15,6.0,0.22
5,10,85,55,30,25,30,5,40,1,45,0.0,1.05,5.0,15,33,6.0,0.0
60,10,75,45,90,25,30,0,40,2,45,0.5,0.85,4.0,33,33,6.0,0.0
0,45,75,55,50,25,60,0,25,7,90,0.0,1.05,5.0,50,33,6.0,12.46
5,45,105,75,50,25,0,20,40,7,90,1.0,0.6,6.0,50,33,6.0,10.95
0,10,105,65,90,25,30,20,40,2,45,1.0,1.2,2.0,33,50,1.5,1.46
30,10,60,55,90,25,30,0,18,0,45,0.5,0.85,2.0,33,33,1.5,0.08
0,20,85,55,90,10,90,5,40,4,90,0.5,1.05,5.0,15,15,6.0,6.26
60,45,95,75,70,10,0,5,18,4,21,0.0,0.6,5.0,33,50,1.5,0.26
0,10,60,75,90,10,60,0,40,0,21,0.5,0.85,5.0,50,15,3.0,0.13
0,45,105,65,50,0,30,5,25,2,90,0.0,1.05,6.0,15,15,1.5,13.63
30,10,75,65,50,2,90,20,40,4,7,0.0,0.85,4.0,15,50,6.0,0.0
30,30,105,55,70,0,90,20,33,7,7,0.5,1.05,5.0,50,15,3.0,5.94
0,30,105,45,30,10,30,0,40,0,21,0.5,1.2,5.0,15,33,1.5,0.39
15,30,105,45,50,10,30,20,40,7,45,1.0,1.2,5.0,15,15,1.5,15.46
60,20,105,55,30,25,90,0,25,7,45,1.0,1.05,2.0,33,15,3.0,0.62
0,45,60,65,30,10,60,20,33,7,21,0.0,0.85,6.0,15,50,3.0,9.34
5,10,75,45,70,0,90,5,40,4,21,1.0,0.6,5.0,50,15,3.0,4.0
60,20,85,55,50,25,0,5,18,4,21,0.0,0.85,5.0,50,15,3.0,0.52
30,20,85,45,90,2,30,5,40,4,7,0.0,1.2,5.0,50,33,1.5,0.0
60,45,95,75,90,25,60,5,25,1,7,1.0,0.85,5.0,33,33,6.0,0.0
0,10,95,55,90,25,30,0,33,0,45,1.0,0.6,2.0,50,15,1.5,0.07
15,10,95,65,50,25,30,20,25,2,7,0.0,0.6,6.0,33,50,6.0,0.0
60,20,95,45,70,25,90,5,40,4,7,0.5,0.85,6.0,33,50,6.0,0.0
30,45,75,45,50,10,90,5,40,4,7,1.0,0.85,5.0,50,15,1.5,0.41
0,20,85,75,30,25,90,5,18,0,90,0.5,0.6,2.0,15,50,1.5,0.0
0,20,105,75,50,2,30,20,18,4,90,1.0,0.6,5.0,33,50,3.0,2.77
5,10,75,75,30,2,30,0,33,4,45,0.0,1.05,4.0,50,50,3.0,5.39
5,45,75,55,50,2,0,5,18,2,7,0.5,1.05,6.0,50,50,1.5,10.25
60,30,60,55,90,10,30,20,40,7,90,0.0,1.05,4.0,15,33,6.0,0.93
30,45,95,45,30,25,90,20,18,7,7,1.0,1.05,6.0,33,15,1.5,12.38
30,10,60,65,50,25,90,5,25,1,7,0.5,1.2,6.0,15,50,6.0,0.34
15,30,85,75,70,10,90,20,25,2,45,0.0,1.2,6.0,15,50,3.0,0.0
60,45,95,45,30,0,60,20,33,2,90,0.5,0.6,4.0,33,33,3.0,0.0
30,10,60,65,90,10,0,5,40,1,45,0.0,0.85,4.0,33,15,6.0,0.0
60,10,95,55,30,10,30,0,18,1,7,0.5,0.6,4.0,33,50,1.5,0.69
5,30,105,75,30,2,90,0,40,1,45,1.0,0.6,2.0,15,33,1.5,0.03
15,10,85,45,30,2,0,20,18,7,7,0.0,1.2,6.0,50,50,1.5,3.07
15,10,95,65,50,2,90,5,33,7,45,0.0,0.6,2.0,15,15,1.5,4.33
5,20,85,45,90,0,60,0,40,4,21,0.0,1.2,5.0,50,15,3.0,14.25
60,45,85,65,50,10,60,20,40,7,90,1.0,1.2,4.0,15,15,6.0,3.14
15,20,105,75,70,2,30,5,33,0,90,0.5,0.85,6.0,33,33,3.0,0.0
5,45,75,45,30,2,90,0,33,7,7,0.0,1.2,2.0,15,33,3.0,40.0
0,45,95,45,50,0,60,5,33,2,45,0.0,0.6,5.0,50,50,6.0,7.01
5,20,85,75,50,0,60,5,40,2,45,0.0,0.6,6.0,15,33,3.0,2.22
30,45,95,45,90,25,90,20,25,7,90,0.0,0.6,4.0,33,15,6.0,2.98
60,10,60,65,70,2,0,5,40,0,45,0.0,1.05,4.0,15,15,3.0,1.06
30,45,95,45,90,10,0,5,33,4,21,0.5,1.2,6.0,15,50,1.5,5.22
0,20,75,45,50,25,60,20,40,7,7,0.5,1.2,6.0,33,33,6.0,6.68
0,20,60,55,90,10,60,0,40,2,21,1.0,1.2,2.0,50,15,1.5,5.65
60,30,85,65,50,10,0,5,33,0,90,1.0,0.85,5.0,33,50,6.0,0.86
0,45,105,75,90,25,30,20,40,1,90,0.0,1.05,2.0,15,15,6.0,2.51
5,30,75,65,50,10,30,5,18,0,7,1.0,1.2,4.0,15,50,1.5,0.02
60,45,75,55,30,25,90,5,25,4,21,0.5,0.6,2.0,15,15,6.0,0.0
0,10,95,45,70,25,30,0,18,7,21,0.5,1.05,2.0,50,50,1.5,3.67
5,20,85,75,30,10,60,20,18,2,7,0.5,0.85,5.0,33,50,6.0,1.84
15,45,60,45,90,0,30,0,25,7,90,1.0,1.2,2.0,50,50,1.5,40.0
60,20,105,65,90,10,30,20,40,0,21,1.0,0.6,5.0,15,33,1.5,0.0
60,20,95,65,90,0,0,5,33,2,21,0.0,1.2,4.0,15,50,1.5,0.12
5,10,75,45,70,0,0,20,33,0,90,0.0,0.85,2.0,33,33,3.0,0.03
30,20,60,45,30,25,60,5,18,7,7,0.5,1.05,4.0,15,50,6.0,0.04
30,30,95,55,30,10,60,0,25,4,21,0.0,0.6,4.0,33,15,6.0,0.79
30,30,85,55,70,10,0,20,25,4,21,0.0,1.2,4.0,15,33,6.0,0.81
5,30,85,75,50,25,30,5,25,2,21,1.0,0.85,6.0,50,33,3.0,2.09
60,10,95,75,90,25,0,20,40,2,45,0.5,0.85,5.0,33,33,6.0,0.0
30,45,85,55,70,2,30,5,25,7,45,1.0,1.2,6.0,15,15,1.5,40.0
15,30,105,55,90,0,90,20,18,7,90,1.0,0.6,4.0,15,50,6.0,6.12
60,30,105,45,50,0,30,0,40,2,90,0.0,0.85,4.0,33,50,3.0,0.26
30,45,60,45,70,0,60,0,25,7,7,1.0,1.2,6.0,33,33,1.5,40.0
15,20,60,75,90,2,0,5,18,1,21,1.0,1.2,4.0,50,50,1.5,0.5
60,30,75,75,90,10,90,20,40,7,21,0.0,1.05,5.0,15,15,6.0,0.0
5,45,105,65,90,0,0,5,33,1,45,0.0,1.2,2.0,50,33,3.0,5.69
0,45,95,65,50,10,0,20,18,7,7,0.5,0.85,5.0,15,15,3.0,13.23
60,45,105,45,70,25,30,0,40,4,90,1.0,0.6,2.0,50,50,6.0,0.0
0,20,60,65,90,10,60,0,18,0,21,0.0,1.2,6.0,15,15,6.0,0.11
5,20,105,45,90,10,0,5,25,2,21,0.0,1.05,4.0,50,50,1.5,2.28
60,30,60,75,70,10,30,0,33,2,21,0.5,1.2,5.0,15,50,3.0,0.34
0,20,105,65,50,2,30,0,18,7,45,0.0,0.85,2.0,50,33,3.0,21.44
60,45,105,75,30,25,60,5,40,2,7,1.0,0.6,6.0,15,33,1.5,0.0
5,10,60,55,50,2,0,0,18,2,7,1.0,0.85,5.0,50,50,6.0,2.49
30,10,60,65,30,25,30,5,33,2,90,1.0,1.05,2.0,33,33,6.0,0.41
5,30,85,75,70,25,90,5,18,4,21,0.5,1.05,6.0,33,50,6.0,5.65
30,20,75,45,30,25,60,5,33,1,7,1.0,1.05,5.0,15,33,1.5,0.21
30,10,75,45,70,2,90,20,25,4,7,1.0,0.85,4.0,50,50,3.0,0.0
60,20,60,75,70,0,60,5,33,4,7,1.0,1.2,5.0,50,15,3.0,0.35
15,10,60,45,70,10,30,0,33,4,7,1.0,1.2,5.0,15,33,3.0,0.0
15,45,105,65,70,10,30,20,40,4,21,0.0,0.6,6.0,33,50,3.0,4.02
15,20,60,65,30,2,60,0,18,2,90,0.5,0.6,6.0,50,33,1.5,0.0
0,30,95,55,90,2,30,20,25,2,7,0.5,0.6,4.0,33,50,1.5,2.12
30,10,75,75,70,0,30,5,33,0,45,0.0,0.6,6.0,33,50,3.0,0.2
30,20,105,75,90,10,0,5,25,7,45,1.0,0.85,5.0,15,50,3.0,0.98
0,30,95,65,90,0,90,0,40,4,7,0.5,1.2,6.0,15,50,6.0,27.69
5,10,95,45,30,2,0,20,25,7,21,1.0,1.2,4.0,33,33,6.0,4.9
15,45,105,75,30,2,30,0,25,2,45,0.5,1.05,2.0,50,33,1.5,3.23
30,45,105,65,70,10,30,20,18,4,45,0.0,0.85,2.0,50,33,6.0,0.0
5,20,105,75,70,2,60,5,40,1,90,0.0,0.6,6.0,15,50,1.5,0.61
60,45,60,55,50,0,90,5,25,1,45,0.0,1.2,5.0,33,33,1.5,1.13
30,10,85,75,30,0,90,0,18,4,45,0.5,0.85,6.0,50,15,1.5,0.0
5,20,75,45,50,10,90,20,40,4,90,0.5,0.85,6.0,50,50,6.0,2.89
0,30,75,65,70,0,60,20,40,7,7,0.0,0.85,4.0,50,15,1.5,6.37
15,30,85,55,50,0,30,0,33,1,90,0.0,1.05,5.0,15,50,6.0,0.19
15,30,75,75,90,2,60,0,33,4,90,0.5,0.6,5.0,33,50,6.0,3.49
5,20,105,55,50,2,90,5,18,7,90,0.5,0.85,2.0,33,15,6.0,17.37
30,45,95,65,90,25,30,20,18,1,45,0.5,1.2,2.0,50,33,3.0,0.08
30,45,105,65,70,0,0,5,40,7,90,0.0,1.2,4.0,33,33,6.0,40.0
30,10,95,55,90,0,30,20,18,0,90,0.0,1.2,6.0,50,50,1.5,0.0
0,30,95,65,90,0,30,0,40,1,45,0.5,0.6,5.0,50,15,6.0,3.87
5,10,95,75,90,2,90,0,18,7,21,0.5,1.2,5.0,15,33,1.5,15.41
60,45,60,45,70,10,0,5,33,7,7,0.5,1.2,5.0,33,33,3.0,3.55
30,45,95,65,30,10,60,5,18,7,7,1.0,0.6,6.0,50,50,3.0,7.15
15,10,95,65,50,0,0,5,18,0,45,0.5,0.85,5.0,33,50,3.0,0.13
0,45,105,65,30,10,0,20,40,4,7,0.5,1.05,6.0,15,15,6.0,10.81
5,45,85,55,90,2,0,20,40,4,45,0.0,0.85,4.0,15,33,6.0,6.55
15,10,85,55,30,10,60,5,40,7,7,0.5,1.2,5.0,33,15,1.5,6.11
60,45,75,45,90,25,90,20,33,1,7,0.5,0.6,2.0,50,15,1.5,0.22
60,30,95,65,90,25,30,0,18,7,7,1.0,1.2,4.0,33,15,1.5,0.0
0,45,75,75,90,0,60,5,18,7,90,0.5,1.2,2.0,33,15,6.0,40.0
60,45,75,45,70,2,90,20,18,2,7,0.5,0.6,2.0,50,50,6.0,0.34
5,45,85,55,70,25,60,20,40,7,7,0.5,0.85,4.0,50,50,3.0,11.8
60,10,85,75,50,10,0,5,40,0,90,1.0,1.05,6.0,33,50,1.5,0.93
60,30,95,55,70,2,0,5,25,0,21,0.5,0.6,4.0,50,50,1.5,0.0
5,10,95,75,50,25,90,5,33,0,7,0.0,0.6,4.0,50,15,6.0,0.75
15,30,105,55,30,25,30,0,18,7,21,1.0,1.2,2.0,50,50,6.0,15.08
5,45,95,65,30,25,60,0,33,2,45,0.5,0.6,6.0,33,50,6.0,1.97
30,45,95,75,30,2,30,20,25,7,45,1.0,0.6,5.0,15,15,1.5,4.68
60,45,105,55,70,10,0,20,25,1,7,1.0,0.85,6.0,33,50,3.0,0.28
15,20,75,75,90,2,90,20,33,1,90,1.0,1.2,2.0,33,33,6.0,0.02
5,45,60,55,90,2,90,0,18,4,21,1.0,0.85,2.0,33,33,6.0,25.47
30,30,95,75,50,2,60,20,40,1,90,0.0,1.05,5.0,50,15,6.0,0.49
5,10,75,45,30,2,60,20,25,2,21,0.0,1.05,5.0,33,50,1.5,1.06
5,30,85,75,90,25,30,5,33,4,45,0.5,0.6,5.0,50,15,6.0,3.06
15,30,75,65,50,10,90,5,33,1,21,0.0,0.85,5.0,50,15,3.0,1.04
5,20,60,65,70,2,90,20,25,4,21,0.5,1.05,5.0,50,50,1.5,2.53
15,20,60,65,70,25,60,5,40,4,90,0.0,0.85,5.0,33,15,1.5,0.45
0,30,75,55,30,10,60,20,18,1,90,0.0,0.6,6.0,50,50,3.0,0.25
15,10,85,75,50,25,0,5,33,7,45,0.0,1.2,6.0,33,33,3.0,2.87
5,20,105,55,50,10,90,20,25,0,7,0.5,0.85,6.0,33,50,3.0,0.04
60,20,105,65,50,10,90,0,25,4,45,0.0,0.6,2.0,15,15,1.5,0.0
60,30,60,45,90,25,30,5,33,7,90,0.5,0.85,4.0,15,15,1.5,0.0
15,20,75,55,70,25,60,20,33,1,90,0.5,0.6,4.0,50,33,6.0,0.76
60,10,95,55,30,2,30,5,33,0,45,1.0,1.05,5.0,15,15,1.5,0.0
0,30,75,65,90,25,30,5,18,0,90,0.5,0.6,4.0,33,50,3.0,0.75
30,10,105,45,30,0,30,20,18,7,90,0.5,0.85,6.0,50,33,1.5,0.63
0,45,75,55,70,25,90,0,25,7,7,1.0,0.6,2.0,15,15,3.0,8.19
0,45,60,45,50,25,30,0,25,2,90,1.0,0.85,2.0,50,15,1.5,3.32
30,10,95,45,70,25,0,5,40,0,45,1.0,0.6,5.0,50,15,1.5,0.0
0,10,60,75,50,10,60,20,25,0,7,0.5,0.85,2.0,15,50,6.0,0.0
60,30,60,65,90,2,90,5,18,7,21,1.0,0.6,4.0,15,15,6.0,0.0
30,10,105,45,30,25,90,5,40,2,7,1.0,1.05,6.0,15,33,3.0,0.44
60,10,60,45,70,2,60,5,33,7,45,0.0,0.85,6.0,50,33,1.5,0.0
30,30,85,65,30,10,30,0,25,1,45,0.5,0.85,6.0,33,33,6.0,0.32
0,45,95,65,70,10,90,5,18,2,90,1.0,0.6,6.0,33,15,6.0,4.4
0,20,105,75,70,0,30,0,33,7,45,1.0,0.6,6.0,33,33,6.0,20.69
60,45,75,45,90,0,90,20,25,1,45,0.0,1.2,2.0,50,33,6.0,0.0
30,10,85,45,70,10,0,5,40,7,7,0.0,0.85,5.0,15,33,3.0,0.0
60,10,85,65,30,2,0,20,18,2,7,1.0,0.6,2.0,50,33,6.0,0.5
5,20,95,55,70,10,0,20,33,0,21,0.0,1.2,4.0,15,33,1.5,0.0
60,20,105,75,50,2,60,5,33,4,90,0.5,1.05,6.0,50,15,1.5,0.0
5,45,75,75,70,0,0,0,33,7,7,0.5,1.05,5.0,15,33,3.0,40.0
0,10,95,55,50,0,90,0,25,0,90,1.0,0.85,6.0,33,33,6.0,0.0
0,30,75,65,30,10,30,20,18,1,7,0.5,1.05,6.0,50,33,6.0,0.9
0,30,85,45,90,2,90,5,18,2,45,0.5,0.85,5.0,33,50,1.5,7.06
0,20,60,55,70,2,0,0,33,4,21,0.0,0.85,4.0,50,15,1.5,8.41
5,30,75,65,30,0,90,0,40,0,90,1.0,1.05,5.0,50,33,3.0,0.0
60,45,75,65,90,10,30,0,18,0,90,0.5,1.2,6.0,15,15,3.0,0.2
0,45,85,55,50,0,0,5,33,0,45,0.0,0.85,2.0,33,50,6.0,0.49
60,45,60,65,90,2,0,5,25,1,90,1.0,0.85,2.0,15,50,1.5,0.81
30,10,95,65,30,25,90,20,18,1,45,1.0,1.2,6.0,15,15,1.5,0.0
60,45,105,55,30,2,0,20,40,0,90,0.5,1.05,4.0,33,15,6.0,0.54
30,20,105,65,70,25,90,20,25,4,90,1.0,1.05,2.0,15,33,3.0,0.0
60,10,85,55,50,2,60,5,40,2,90,1.0,1.05,6.0,33,50,3.0,0.33
5,10,75,65,70,10,0,0,25,4,7,1.0,0.85,5.0,15,15,3.0,3.52
0,45,105,75,70,2,90,20,40,4,7,0.5,0.6,6.0,50,33,6.0,6.69
0,30,105,65,30,0,0,20,18,7,45,1.0,0.85,5.0,50,15,3.0,10.46
15,10,85,45,90,10,30,0,18,4,45,1.0,1.05,4.0,15,33,3.0,0.09
30,30,105,45,90,25,90,5,33,0,7,0.5,0.85,2.0,15,15,6.0,0.13
5,30,105,65,90,2,30,20,33,7,90,0.0,0.85,2.0,33,33,6.0,8.19
15,45,105,45,70,25,60,0,33,1,7,0.5,0.85,2.0,33,33,3.0,0.13
30,45,95,45,90,10,30,0,18,4,7,1.0,1.2,6.0,50,50,6.0,8.51
15,10,95,45,50,0,30,5,40,1,21,1.0,0.6,2.0,33,50,3.0,0.0
5,10,60,55,30,2,60,20,40,2,21,0.0,1.2,5.0,50,50,1.5,0.41
0,30,75,65,30,0,0,5,18,4,45,0.5,0.6,2.0,50,15,3.0,9.84
30,20,95,75,50,2,60,0,33,1,45,1.0,0.6,5.0,33,15,6.0,0.73
60,10,85,55,30,0,60,20,18,4,21,1.0,1.2,5.0,33,33,6.0,0.0
15,10,105,75,70,25,0,5,18,1,45,0.5,1.05,2.0,33,15,1.5,0.0
15,45,85,75,90,0,30,0,18,4,21,0.5,1.2,6.0,15,50,3.0,30.47
60,20,85,45,50,25,0,20,25,2,45,0.5,0.85,2.0,33,15,1.5,0.27
5,45,85,75,50,25,30,20,25,2,7,0.5,0.85,2.0,33,15,3.0,3.24
30,30,95,65,90,25,90,0,40,0,21,0.0,0.85,5.0,15,15,1.5,0.13
15,20,95,55,50,25,60,0,25,4,45,0.0,0.85,4.0,33,33,6.0,0.52
15,20,60,75,90,10,0,0,25,1,45,0.5,0.85,6.0,33,50,6.0,0.82
5,20,95,75,50,10,90,20,33,0,45,1.0,0.85,4.0,33,15,3.0,0.0
60,30,85,45,50,0,30,20,33,1,90,0.5,0.6,2.0,15,33,6.0,0.0
60,30,85,75,90,10,0,0,40,2,7,0.0,0.6,2.0,15,50,1.5,0.0
60,30,60,65,50,10,30,20,18,7,21,0.0,0.6,6.0,50,15,6.0,1.1
30,10,105,75,70,10,90,0,33,4,21,0.5,0.85,4.0,15,15,6.0,0.28
5,10,95,55,50,25,0,5,18,1,21,0.0,1.2,5.0,50,15,6.0,0.18
5,45,95,45,30,10,0,20,18,7,21,0.0,1.05,5.0,15,15,1.5,13.64
5,20,60,55,50,2,30,5,40,1,21,0.5,1.05,4.0,33,15,1.5,0.01
30,30,75,65,30,10,60,5,25,7,21,0.0,0.85,6.0,33,15,3.0,3.56
30,20,105,45,70,25,0,5,25,2,45,0.0,1.05,6.0,33,50,1.5,0.28
15,45,105,75,90,25,0,0,40,2,7,0.0,1.05,4.0,50,50,6.0,0.84
30,45,85,55,90,25,90,0,18,4,21,1.0,1.2,4.0,33,33,3.0,3.01
60,20,105,45,50,0,30,0,40,0,90,1.0,0.85,6.0,33,33,6.0,0.0
5,20,75,55,70,10,60,5,25,7,90,1.0,0.85,4.0,33,33,6.0,9.3
60,45,75,55,30,2,60,0,33,7,45,0.5,1.2,6.0,50,50,3.0,8.81
60,30,95,45,90,25,60,20,40,7,45,1.0,1.05,6.0,33,50,6.0,0.0
0,10,105,45,70,10,0,20,40,2,7,0.0,0.85,5.0,50,33,6.0,2.17
5,45,85,45,70,10,60,0,33,7,45,0.5,0.85,4.0,50,15,3.0,29.84
15,45,60,65,50,25,90,0,40,7,90,0.5,0.6,6.0,33,33,6.0,7.4
5,10,85,45,50,10,90,20,33,4,7,0.5,0.6,4.0,15,33,3.0,1.59
5,10,75,65,30,0,60,0,40,1,90,0.0,1.2,4.0,50,33,6.0,0.21
30,10,85,55,90,2,60,5,40,2,45,1.0,0.6,2.0,15,50,1.5,0.0
30,20,60,45,90,25,60,0,40,0,90,0.5,1.05,4.0,33,33,6.0,0.12
15,10,95,45,50,25,30,5,40,0,21,0.0,0.85,6.0,33,33,1.5,0.0
0,10,85,75,90,10,0,20,25,7,45,1.0,0.85,2.0,33,15,3.0,2.2
15,20,105,45,90,2,0,0,40,2,90,1.0,1.2,6.0,15,33,1.5,0.03
5,30,75,55,30,10,90,5,25,7,21,0.5,0.85,2.0,50,33,1.5,11.16
60,20,95,45,90,2,60,20,33,4,90,0.5,1.05,2.0,50,15,6.0,0.0
60,20,95,65,90,2,90,0,33,2,21,1.0,0.6,6.0,33,33,1.5,0.0
15,20,85,65,70,25,90,20,18,0,90,0.5,0.6,6.0,15,15,1.5,0.16
5,10,75,55,30,2,90,0,33,4,45,0.0,0.85,6.0,15,33,3.0,4.84
15,20,60,65,50,2,30,0,18,0,90,1.0,1.2,5.0,15,33,3.0,0.39
60,30,85,45,50,10,90,5,18,0,7,0.5,1.2,4.0,15,33,1.5,0.0
30,45,60,45,70,2,30,20,18,2,45,0.5,0.85,5.0,50,33,1.5,0.84
0,10,95,55,30,25,90,0,33,4,90,1.0,0.85,6.0,33,15,1.5,2.44
5,30,95,65,90,2,30,20,33,4,7,0.0,0.85,5.0,33,15,6.0,3.86
5,20,105,65,90,2,90,20,40,0,90,1.0,0.85,6.0,50,15,6.0,0.42
30,20,75,55,30,25,90,20,33,0,90,1.0,0.85,6.0,50,33,3.0,0.0
0,20,85,65,90,25,60,0,25,7,90,0.5,0.85,4.0,50,50,3.0,5.12
60,45,60,45,30,2,60,5,25,7,90,1.0,1.2,6.0,15,33,3.0,6.84
60,45,75,55,90,25,60,5,18,2,45,0.5,0.6,4.0,33,50,3.0,0.0
0,20,95,55,70,10,60,5,33,4,21,1.0,1.2,2.0,50,15,6.0,8.03
60,10,75,45,30,10,60,0,25,7,21,1.0,1.05,6.0,50,50,6.0,0.37
30,30,60,65,50,10,90,0,18,7,7,0.0,0.6,2.0,15,50,6.0,1.31
30,30,60,55,90,0,0,20,18,0,21,0.0,0.85,2.0,33,50,6.0,0.0
5,30,85,75,70,25,30,0,40,7,90,0.5,0.6,6.0,33,15,6.0,5.15
60,45,75,65,70,10,60,5,40,0,90,0.0,1.2,2.0,33,33,1.5,0.45
30,10,75,75,30,0,0,5,40,1,7,0.5,1.2,4.0,15,33,3.0,0.0
5,20,60,65,50,2,60,0,33,1,21,0.0,0.6,2.0,15,50,3.0,0.0
15,20,105,45,30,0,0,0,25,7,45,0.0,0.6,6.0,15,15,3.0,14.69
30,45,105,65,50,25,0,20,25,4,7,0.5,1.05,4.0,15,50,1.5,1.84
60,10,105,75,30,10,0,20,18,4,7,1.0,0.6,2.0,33,50,1.5,0.73
30,10,95,65,70,2,60,5,25,0,90,1.0,0.85,2.0,33,33,3.0,0.0
0,30,95,65,50,0,30,5,33,4,45,0.0,1.05,5.0,15,50,3.0,17.88
60,20,85,55,30,0,60,0,33,7,45,0.0,0.85,2.0,15,50,3.0,1.02
60,10,95,75,50,2,60,5,18,2,90,0.0,0.85,4.0,33,50,6.0,0.72
15,30,105,55,30,10,0,5,40,2,45,0.0,1.05,6.0,15,33,6.0,0.0
5,30,105,75,90,10,0,0,40,7,90,0.5,1.2,2.0,15,33,3.0,32.25
5,45,60,45,70,0,60,5,18,0,45,0.0,1.2,6.0,33,33,6.0,0.27
30,10,75,55,70,25,90,5,25,4,7,1.0,0.6,2.0,50,33,1.5,0.04
5,30,75,75,90,2,0,5,18,0,21,1.0,0.6,6.0,50,50,6.0,0.0
60,45,105,45,50,2,30,0,18,4,45,1.0,1.05,6.0,33,50,1.5,0.4
0,30,105,45,50,0,90,0,33,4,7,0.0,0.6,5.0,50,33,1.5,12.51
15,30,60,45,30,2,90,20,25,0,21,0.0,0.6,5.0,15,50,3.0,0.01
15,45,105,45,30,25,90,5,25,1,90,0.0,0.6,5.0,15,33,1.5,0.0
60,20,75,65,70,2,60,0,33,1,45,0.0,0.6,4.0,33,15,6.0,0.0
30,10,95,75,70,10,30,0,18,1,7,1.0,1.2,4.0,33,33,3.0,0.04
0,10,105,65,50,2,60,0,25,0,45,0.0,0.85,2.0,50,15,3.0,0.28
15,10,85,75,50,25,90,0,33,2,90,1.0,0.85,5.0,33,50,3.0,0.0
5,45,95,65,50,10,0,20,18,4,90,0.0,1.2,6.0,33,15,3.0,9.6
30,45,75,65,70,25,60,5,18,2,21,1.0,1.2,6.0,15,50,3.0,0.58
0,30,105,65,30,0,60,0,33,7,90,1.0,1.2,4.0,33,50,6.0,40.0
30,10,105,45,50,10,30,20,18,4,90,0.5,1.05,2.0,50,15,6.0,0.0
0,10,105,55,50,10,90,0,40,7,90,0.0,1.2,6.0,50,50,6.0,8.73
0,10,105,75,50,2,30,0,33,1,7,0.0,0.85,5.0,15,33,1.5,1.37
15,30,85,65,30,25,30,0,18,0,21,0.5,1.2,6.0,33,50,6.0,0.0
5,20,85,55,30,0,30,5,25,1,45,1.0,1.2,5.0,33,33,6.0,0.67
60,45,95,75,30,2,90,5,33,0,45,1.0,0.85,5.0,50,15,1.5,0.61
60,10,60,65,30,0,30,5,40,1,7,0.5,1.2,6.0,15,15,1.5,0.24
